input_id,Incorrect,Correct
1653,hontsley,honestly
1653,hontesly,honestly
1653,onestly,honestly
1654,hanour,honour
1654,honojur,honour
1654,honiour,honour
1654,hongour,honour
1654,konour,honour
1654,honoiur,honour
1654,hondur,honour
1654,homour,honour
1655,hwook,hook
1655,hiook,hook
1655,hooh,hook
1655,hoak,hook
1655,hok,hook
1655,homk,hook
1655,hjook,hook
1655,ook,hook
1656,hoe,hope
1656,hlpe,hope
1656,oope,hope
1656,hpoe,hope
1656,chope,hope
1656,hopye,hope
1656,hopd,hope
1656,hpe,hope
1657,horizolntal,horizontal
1657,horzontal,horizontal
1657,horizonttl,horizontal
1657,horpizontal,horizontal
1657,horsizontal,horizontal
1657,jhorizontal,horizontal
1657,horiznotal,horizontal
1657,horizonal,horizontal
1658,ohrn,horn
1658,honrn,horn
1658,morn,horn
1658,onhr,horn
1658,hor,horn
1658,hokn,horn
1658,ohnr,horn
1658,hworn,horn
1659,hurror,horror
1659,qorror,horror
1659,phorror,horror
1659,hyrror,horror
1659,horrnor,horror
1659,horro,horror
1659,hzorror,horror
1659,hroror,horror
1660,horss,horse
1660,hzorse,horse
1660,hdrse,horse
1660,horbe,horse
1660,hoxse,horse
1660,hore,horse
1660,yhorse,horse
1660,honrse,horse
1661,hosptal,hospital
1661,hosital,hospital
1661,hospitaal,hospital
1661,hdspital,hospital
1661,hopsital,hospital
1661,hspital,hospital
1661,hosfital,hospital
1661,hojpital,hospital
1662,hsto,host
1662,shto,host
1662,hot,host
1662,hosa,host
1662,hoqst,host
1662,hsot,host
1662,hos,host
1662,iost,host
1663,ho,hot
1663,lot,hot
1663,hot,hot
1663,hoet,hot
1663,hopt,hot
1663,oht,hot
1663,ht,hot
1663,hto,hot
1664,hotl,hotel
1664,howel,hotel
1664,hobtel,hotel
1664,hottel,hotel
1664,hote,hotel
1664,hoetl,hotel
1664,hgtel,hotel
1664,hoted,hotel
1665,hhur,hour
1665,huor,hour
1665,hcur,hour
1665,hou,hour
1665,our,hour
1665,uhour,hour
1665,hor,hour
1665,hokur,hour
1666,hougse,house
1666,honuse,house
1666,huose,house
1666,housxe,house
1666,hoeuse,house
1666,hous,house
1666,houmse,house
1666,houde,house
1667,hosehold,household
1667,housiehold,household
1667,ohusehold,household
1667,housevold,household
1667,hobsehold,household
1667,householq,household
1667,houqsehold,household
1667,househol,household
1668,huoisgn,housing
1668,housign,housing
1668,huoigsn,housing
1668,housbing,housing
1668,housig,housing
1668,houtsing,housing
1668,housivg,housing
1668,huosign,housing
1669,honw,how
1669,hwo,how
1669,hojw,how
1669,hw,how
1669,who,how
1669,woh,how
1669,hjw,how
1669,hhw,how
1670,howeveir,however
1670,hoever,however
1670,howeveq,however
1670,hwoever,however
1670,howevur,however
1670,zowever,however
1670,xhowever,however
1670,howhever,however
1671,uge,huge
1671,hgue,huge
1671,hgeu,huge
1671,huae,huge
1671,huwge,huge
1671,hug,huge
1671,ouge,huge
1671,hugy,huge
1672,homan,human
1672,iuman,human
1672,vuman,human
1672,hman,human
1672,uman,human
1672,huqan,human
1672,jhuman,human
1672,humavn,human
1673,humoropus,humorous
1673,humorouys,humorous
1673,humorjus,humorous
1673,humorrous,humorous
1673,humroous,humorous
1673,humorqous,humorous
1673,humoroua,humorous
1673,humrouos,humorous
1674,humyur,humour
1674,hmour,humour
1674,humzur,humour
1674,huumor,humour
1674,humuor,humour
1674,humou,humour
1674,huour,humour
1674,uhumor,humour
1675,hundre,hundred
1675,hundrebd,hundred
1675,hundrd,hundred
1675,hundvred,hundred
1675,hqndred,hundred
1675,hundreud,hundred
1675,hunadred,hundred
1675,hunored,hundred
1676,hundredht,hundredth
1676,hunodredth,hundredth
1676,hundredt,hundredth
1676,hundredtph,hundredth
1676,hunredth,hundredth
1676,hundredtb,hundredth
1676,hundrdth,hundredth
1676,hundreth,hundredth
1677,hugry,hungry
1677,hnngry,hungry
1677,hunry,hungry
1677,phungry,hungry
1677,huxgry,hungry
1677,hungy,hungry
1677,yungry,hungry
1677,hngry,hungry
1678,huny,hunt
1678,qunt,hunt
1678,hupnt,hunt
1678,hunyt,hunt
1678,hut,hunt
1678,hnt,hunt
1678,huint,hunt
1678,hulnt,hunt
1679,huntnig,hunting
1679,huntinf,hunting
1679,huting,hunting
1679,munting,hunting
1679,huntint,hunting
1679,huntibg,hunting
1679,huwnting,hunting
1679,hunaing,hunting
1680,rhury,hurry
1680,hrry,hurry
1680,hurgry,hurry
1680,hrury,hurry
1680,huhrry,hurry
1680,hury,hurry
1680,hbrry,hurry
1680,rhruy,hurry
1681,hruyr up,hurry up
1681,huryr up,hurry up
1681,rhuyr up,hurry up
1681,hurrygup,hurry up
1681,hurrysup,hurry up
1681,hurroy up,hurry up
1681,hurry uj,hurry up
1681,khurry up,hurry up
1682,urt,hurt
1682,rhut,hurt
1682,husrt,hurt
1682,ruht,hurt
1682,hrt,hurt
1682,hrut,hurt
1682,hurl,hurt
1682,hur,hurt
1683,htusband,husband
1683,uhsbdan,husband
1683,husbmand,husband
1683,husbacnd,husband
1683,uhsband,husband
1683,hcsband,husband
1683,uhsbadn,husband
1683,huskband,husband
1684,vI,I
1684,u,I
1684,eI,I
1684,uI,I
1684,n,I
1684,c,I
1684,oI,I
1684,kI,I
1685,ic,ice
1685,icwe,ice
1685,iec,ice
1685,ici,ice
1685,ce,ice
1685,ince,ice
1685,iece,ice
1685,ie,ice
1686,ice creag,ice cream
1686,icewcream,ice cream
1686,ie cream,ice cream
1686,ic ecrema,ice cream
1686,icecream,ice cream
1686,iice cream,ice cream
1686,ice creram,ice cream
1686,ic ecream,ice cream
1687,idwea,idea
1687,idpa,idea
1687,ideba,idea
1687,ida,idea
1687,igea,idea
1687,idec,idea
1687,iea,idea
1687,dea,idea
1688,iedla,ideal
1688,iideal,ideal
1688,rdeal,ideal
1688,ideav,ideal
1688,idlal,ideal
1688,iedal,ideal
1688,ideol,ideal
1688,idea,ideal
1689,idenitfy,identify
1689,identxfy,identify
1689,dentify,identify
1689,identtify,identify
1689,idetify,identify
1689,qdentify,identify
1689,idenifty,identify
1689,idenifyt,identify
1690,ientify with,identify with
1690,identifywith,identify with
1690,identifyw ith,identify with
1690,identify wwth,identify with
1690,idenify with,identify with
1690,identpfy with,identify with
1690,ideuntify with,identify with
1690,identicy with,identify with
1691,idhntity,identity
1691,idedntity,identity
1691,idetnity,identity
1691,dietntiy,identity
1691,identit,identity
1691,identifty,identity
1691,idetntiy,identity
1691,idennity,identity
1692,iu.e.,i.e.
1692,i..e,i.e.
1692,i.ue.,i.e.
1692,ig.e.,i.e.
1692,i.ee.,i.e.
1692,i.e.,i.e.
1692,.ie.,i.e.
1692,.e.,i.e.
1693,ief,if
1693,iof,if
1693,if,if
1693,ib,if
1693,ih,if
1693,fi,if
1693,f,if
1693,i,if
1694,ignjre,ignore
1694,ignorfe,ignore
1694,ignose,ignore
1694,ignoe,ignore
1694,ignoer,ignore
1694,igore,ignore
1694,agnore,ignore
1694,ignre,ignore
1695,il,ill
1695,isll,ill
1695,ilb,ill
1695,ill,ill
1695,ilrl,ill
1695,ifl,ill
1695,lil,ill
1695,lli,ill
1696,uillegal,illegal
1696,ilegal,illegal
1696,jillegal,illegal
1696,illega,illegal
1696,illeigal,illegal
1696,illegbl,illegal
1696,illgeal,illegal
1696,illegjal,illegal
1697,ilelaglyl,illegally
1697,illetally,illegally
1697,illgally,illegally
1697,illegalyl,illegally
1697,ilelaglly,illegally
1697,illagally,illegally
1697,illeaglly,illegally
1697,illeaglyl,illegally
1698,illneess,illness
1698,illnwess,illness
1698,illnes,illness
1698,illnesas,illness
1698,bllness,illness
1698,illness,illness
1698,illnss,illness
1698,ilaness,illness
1699,illustrgate,illustrate
1699,illsutrate,illustrate
1699,illhustrate,illustrate
1699,wllustrate,illustrate
1699,illutrate,illustrate
1699,ilustrate,illustrate
1699,illsurtate,illustrate
1699,illustrte,illustrate
1700,imabe,image
1700,mage,image
1700,vmage,image
1700,iage,image
1700,miage,image
1700,imjage,image
1700,imag,image
1700,ifmage,image
1701,imginary,imaginary
1701,ihaginary,imaginary
1701,imaginazry,imaginary
1701,imagniary,imaginary
1701,maginary,imaginary
1701,imaginarhy,imaginary
1701,imaginkry,imaginary
1701,imauinary,imaginary
1702,imaginatino,imagination
1702,imagixation,imagination
1702,imagintaion,imagination
1702,imagintion,imagination
1702,imagqination,imagination
1702,imaginatio,imagination
1702,imagitation,imagination
1702,imagintaino,imagination
1703,imragine,imagine
1703,imaoine,imagine
1703,imaigne,imagine
1703,imagrne,imagine
1703,imagie,imagine
1703,iamgnie,imagine
1703,iamgine,imagine
1703,imagine,imagine
1704,immedate,immediate
1704,imemidate,immediate
1704,immeidate,immediate
1704,mmediate,immediate
1704,immdiate,immediate
1704,imcediate,immediate
1704,immediae,immediate
1704,ipmediate,immediate
1705,immediatkely,immediately
1705,immbediately,immediately
1705,imemidately,immediately
1705,immedivtely,immediately
1705,imemdiatley,immediately
1705,iemmdiatley,immediately
1705,immeddiately,immediately
1705,imemdiately,immediately
1706,imsoral,immoral
1706,miomalr,immoral
1706,immorabl,immoral
1706,immoalr,immoral
1706,immoarl,immoral
1706,miomarl,immoral
1706,imomalr,immoral
1706,immotral,immoral
1707,impacg,impact
1707,impct,impact
1707,mpact,impact
1707,mipatc,impact
1707,imract,impact
1707,mmpact,impact
1707,iipact,impact
1707,mipact,impact
1708,ikmpatient,impatient
1708,qimpatient,impatient
1708,impamient,impatient
1708,impateint,impatient
1708,impaient,impatient
1708,impatienbt,impatient
1708,imcpatient,impatient
1708,impatieqnt,impatient
1709,implicftion,implication
1709,implcation,implication
1709,implicatsion,implication
1709,imppication,implication
1709,implicatqon,implication
1709,impliccation,implication
1709,impliaction,implication
1709,imvlication,implication
1710,imlply,imply
1710,igply,imply
1710,hmply,imply
1710,imlpy,imply
1710,impl,imply
1710,impky,imply
1710,dmply,imply
1710,imly,imply
1711,immport,import
1711,impot,import
1711,imprt,import
1711,vmport,import
1711,nimport,import
1711,improt,import
1711,imlort,import
1711,impoht,import
1712,importaence,importance
1712,imporjtance,importance
1712,impotance,importance
1712,miporatnce,importance
1712,miportance,importance
1712,imporrtance,importance
1712,importwance,importance
1712,imortance,importance
1713,importanxt,important
1713,importangt,important
1713,dmportant,important
1713,imoprtant,important
1713,importanwt,important
1713,idportant,important
1713,importanjt,important
1713,imprortant,important
1714,imprtantly,importantly
1714,miportantly,importantly
1714,importntly,importantly
1714,impotantly,importantly
1714,importanqtly,importantly
1714,importanctly,importantly
1714,importanuly,importantly
1714,importanotly,importantly
1715,empose,impose
1715,imose,impose
1715,imposwe,impose
1715,imopse,impose
1715,qimpose,impose
1715,imwose,impose
1715,imporse,impose
1715,impzose,impose
1716,imposisble,impossible
1716,impossile,impossible
1716,implssible,impossible
1716,miposisble,impossible
1716,imposible,impossible
1716,gimpossible,impossible
1716,mpossible,impossible
1716,qimpossible,impossible
1717,ivmpress,impress
1717,mpress,impress
1717,imrpess,impress
1717,mipress,impress
1717,impryess,impress
1717,bimpress,impress
1717,mirpess,impress
1717,impxress,impress
1718,impessed,impressed
1718,imprssed,impressed
1718,imprebsed,impressed
1718,imxressed,impressed
1718,impressev,impressed
1718,ipmressed,impressed
1718,mpressed,impressed
1718,pimressed,impressed
1719,mpression,impression
1719,imprexsion,impression
1719,impressign,impression
1719,impressio,impression
1719,implression,impression
1719,imrpession,impression
1719,imprfession,impression
1719,wmpression,impression
1720,impressiv,impressive
1720,impressgve,impressive
1720,impressiye,impressive
1720,ipressive,impressive
1720,imrpsesive,impressive
1720,impresive,impressive
1720,imrpessive,impressive
1720,imressive,impressive
1721,imprvoe,improve
1721,improvk,improve
1721,impxove,improve
1721,imprave,improve
1721,improvb,improve
1721,ipmrvoe,improve
1721,ipmvroe,improve
1721,irprove,improve
1722,improvemetn,improvement
1722,ihprovement,improvement
1722,improveent,improvement
1722,improvment,improvement
1722,improvemeunt,improvement
1722,improjement,improvement
1722,imprlovement,improvement
1722,imprvement,improvement
1723,irn,in
1723,qn,in
1723,ni,in
1723,ic,in
1723,ein,in
1723,n,in
1723,iy,in
1723,icn,in
1724,inabdlity,inability
1724,nbiiality,inability
1724,inbaility,inability
1724,nibaility,inability
1724,inablity,inability
1724,inakility,inability
1724,inabilisty,inability
1724,nibiality,inability
1725,ijnch,inch
1725,inci,inch
1725,nihc,inch
1725,icch,inch
1725,inc,inch
1725,ich,inch
1725,inhc,inch
1725,insh,inch
1726,indcient,incident
1726,incsdent,incident
1726,inchident,incident
1726,inczdent,incident
1726,incidnt,incident
1726,incient,incident
1726,iacident,incident
1726,incdient,incident
1727,incliude,include
1727,inlcude,include
1727,inclutde,include
1727,inchlude,include
1727,includs,include
1727,incklude,include
1727,inclde,include
1727,incude,include
1728,nicluding,including
1728,includmng,including
1728,inclpuding,including
1728,includiny,including
1728,nilcuding,including
1728,includhng,including
1728,wncluding,including
1728,icluding,including
1729,incomie,income
1729,zincome,income
1729,incmoe,income
1729,incme,income
1729,icome,income
1729,wncome,income
1729,invome,income
1729,ijcome,income
1730,ncrease,increase
1730,incremse,increase
1730,incerase,increase
1730,cncrease,increase
1730,incrtease,increase
1730,inorease,increase
1730,increasje,increase
1730,inecrase,increase
1731,incresaingly,increasingly
1731,kincreasingly,increasingly
1731,increasngly,increasingly
1731,yncreasingly,increasingly
1731,incersaingly,increasingly
1731,increasiugly,increasingly
1731,ncreasingly,increasingly
1731,inchreasingly,increasingly
1732,indqeed,indeed
1732,vindeed,indeed
1732,indted,indeed
1732,nidede,indeed
1732,nideed,indeed
1732,indee,indeed
1732,indejed,indeed
1732,indeeg,indeed
1733,indeprndence,independence
1733,indepenence,independence
1733,independenfe,independence
1733,independefnce,independence
1733,ineependence,independence
1733,independengce,independence
1733,independenyce,independence
1733,indpendence,independence
1734,indepenndent,independent
1734,indpeendent,independent
1734,independedt,independent
1734,indeendent,independent
1734,indpendent,independent
1734,indpenedent,independent
1734,indepndent,independent
1734,independenr,independent
1735,independetly,independently
1735,independnetly,independently
1735,independentgly,independently
1735,idnependnetyl,independently
1735,independenty,independently
1735,independentlny,independently
1735,idneepndnetyl,independently
1735,independnetyl,independently
1736,inidex,index
1736,inde,index
1736,xinde,index
1736,inxde,index
1736,ikndex,index
1736,ixnde,index
1736,indxe,index
1736,nndex,index
1737,indciate,indicate
1737,incdiate,indicate
1737,indilcate,indicate
1737,indicatme,indicate
1737,idicate,indicate
1737,inqicate,indicate
1737,rindicate,indicate
1737,indicae,indicate
1738,indiciation,indication
1738,jindication,indication
1738,inidctaoin,indication
1738,indicatiod,indication
1738,ifndication,indication
1738,inidcatoin,indication
1738,indicatitn,indication
1738,inidcation,indication
1739,inderect,indirect
1739,indsirect,indirect
1739,xndirect,indirect
1739,indriect,indirect
1739,indricet,indirect
1739,ndirect,indirect
1739,indirecgt,indirect
1739,indiject,indirect
1740,indirctly,indirectly
1740,nidierctly,indirectly
1740,nidircetyl,indirectly
1740,findirectly,indirectly
1740,nidirectly,indirectly
1740,nidirectyl,indirectly
1740,inirectly,indirectly
1740,indirecly,indirectly
1741,inhividual,individual
1741,indvidual,individual
1741,iindvidual,individual
1741,indivdual,individual
1741,inidvidual,individual
1741,individuel,individual
1741,indiviqual,individual
1741,ixdividual,individual
1742,undoor,indoor
1742,indoowr,indoor
1742,indoro,indoor
1742,indoor,indoor
1742,indoob,indoor
1742,indyor,indoor
1742,indkor,indoor
1742,indor,indoor
1743,ipndoors,indoors
1743,iddoors,indoors
1743,indoors,indoors
1743,hindoors,indoors
1743,ifndoors,indoors
1743,iondoors,indoors
1743,indors,indoors
1743,ndoors,indoors
1744,indutsrila,industrial
1744,indusrial,industrial
1744,indutsrial,industrial
1744,industriial,industrial
1744,inustrial,industrial
1744,industril,industrial
1744,indistrial,industrial
1744,industial,industrial
1745,industrl,industry
1745,indusry,industry
1745,inudtsry,industry
1745,inustry,industry
1745,industrt,industry
1745,ijdustry,industry
1745,niudstry,industry
1745,inudstry,industry
1746,inevibtlae,inevitable
1746,ineavitable,inevitable
1746,inevitale,inevitable
1746,inevitblae,inevitable
1746,ienvibtlae,inevitable
1746,inevitble,inevitable
1746,inevitbale,inevitable
1746,ignevitable,inevitable
1747,inevitabey,inevitably
1747,ineitably,inevitably
1747,inevitabl,inevitably
1747,ipevitably,inevitably
1747,inevtiably,inevitably
1747,inevitaby,inevitably
1747,ineviably,inevitably
1747,inevitablr,inevitably
1748,infec,infect
1748,ilfect,infect
1748,infecct,infect
1748,iwnfect,infect
1748,nifcet,infect
1748,infet,infect
1748,infewct,infect
1748,nifect,infect
1749,infepted,infected
1749,ifencted,infected
1749,ifnected,infected
1749,infecte,infected
1749,infeted,infected
1749,infehted,infected
1749,infecthd,infected
1749,infeced,infected
1750,isfection,infection
1750,infectioy,infection
1750,infecion,infection
1750,infectimn,infection
1750,infvction,infection
1750,infecrtion,infection
1750,infectidn,infection
1750,infoction,infection
1751,infectiqus,infectious
1751,infecstious,infectious
1751,infecteious,infectious
1751,inlfectious,infectious
1751,infectios,infectious
1751,infectoius,infectious
1751,infctious,infectious
1751,infectius,infectious
1752,infulence,influence
1752,influenmce,influence
1752,itnfluence,influence
1752,influmnce,influence
1752,infulecne,influence
1752,inflence,influence
1752,infoluence,influence
1752,iynfluence,influence
1753,infhrm,inform
1753,infodrm,inform
1753,ifnorm,inform
1753,infxorm,inform
1753,ifonrm,inform
1753,infform,inform
1753,nform,inform
1753,infrm,inform
1754,inforalm,informal
1754,iformal,informal
1754,niforalm,informal
1754,infpormal,informal
1754,inforaml,informal
1754,inforlal,informal
1754,niofralm,informal
1754,informol,informal
1755,nfiroamtion,information
1755,informaion,information
1755,inforamtion,information
1755,inforjation,information
1755,informmation,information
1755,informaaion,information
1755,niforamtion,information
1755,nfioramtion,information
1756,ingvedient,ingredient
1756,iniredient,ingredient
1756,nigredenit,ingredient
1756,ingredieqt,ingredient
1756,ingredeint,ingredient
1756,ingredenit,ingredient
1756,ibngredient,ingredient
1756,ingrndient,ingredient
1757,instial,initial
1757,initijl,initial
1757,nitial,initial
1757,intial,initial
1757,iitial,initial
1757,iintial,initial
1757,iitnial,initial
1757,injtial,initial
1758,tiniialyl,initially
1758,itniially,initially
1758,initialls,initially
1758,itniialyl,initially
1758,initialzly,initially
1758,initilly,initially
1758,ionitially,initially
1758,intiially,initially
1759,iintiatiev,initiative
1759,initaative,initiative
1759,initiatiev,initiative
1759,inuitiative,initiative
1759,initintive,initiative
1759,iinitatiev,initiative
1759,iitiative,initiative
1759,initiataive,initiative
1760,injurq,injure
1760,ijnrue,injure
1760,ijure,injure
1760,injurne,injure
1760,injurc,injure
1760,inure,injure
1760,injrue,injure
1760,gnjure,injure
1761,injurea,injured
1761,nijuerd,injured
1761,injuerd,injured
1761,jnjured,injured
1761,injure,injured
1761,injred,injured
1761,inured,injured
1761,injureed,injured
1762,invury,injury
1762,inejury,injury
1762,inzury,injury
1762,injuruy,injury
1762,inujry,injury
1762,injsry,injury
